"NMFS_POPID","BROOD_YEAR","COMMON_POPULATION_NAME","AGE_MATCH","IMPUTED_FRACWILD","IMPUTED_AGE"
253,1974,"John Day River Upper Mainstem",54,0,1
253,1975,"John Day River Upper Mainstem",60,0,1
253,1976,"John Day River Upper Mainstem",64,0,1
253,1977,"John Day River Upper Mainstem",71,0,1
253,1978,"John Day River Upper Mainstem",79,0,1
253,1979,"John Day River Upper Mainstem",83,0,1
253,1980,"John Day River Upper Mainstem",90,0,1
253,1981,"John Day River Upper Mainstem",97,0,1
253,1982,"John Day River Upper Mainstem",105,0,1
253,1983,"John Day River Upper Mainstem",112,0,1
253,1984,"John Day River Upper Mainstem",119,0,1
253,1985,"John Day River Upper Mainstem",128,0,1
253,1986,"John Day River Upper Mainstem",135,0,1
253,1987,"John Day River Upper Mainstem",143,0,1
253,1988,"John Day River Upper Mainstem",148,0,1
253,1989,"John Day River Upper Mainstem",155,0,1
253,1990,"John Day River Upper Mainstem",164,0,1
253,1991,"John Day River Upper Mainstem",171,0,1
253,1992,"John Day River Upper Mainstem",180,0,1
253,1993,"John Day River Upper Mainstem",189,0,1
253,1994,"John Day River Upper Mainstem",199,0,1
253,1995,"John Day River Upper Mainstem",209,0,1
253,1996,"John Day River Upper Mainstem",217,0,1
253,1997,"John Day River Upper Mainstem",227,0,1
253,1998,"John Day River Upper Mainstem",239,0,1
253,1999,"John Day River Upper Mainstem",244,0,1
253,2000,"John Day River Upper Mainstem",254,0,1
253,2001,"John Day River Upper Mainstem",263,0,1
253,2002,"John Day River Upper Mainstem",271,0,1
253,2003,"John Day River Upper Mainstem",277,0,1
253,2004,"John Day River Upper Mainstem",283,0,1
253,2005,"John Day River Upper Mainstem",291,0,1
253,2006,"John Day River Upper Mainstem",310,0,1
253,2007,"John Day River Upper Mainstem",319,0,1
253,2008,"John Day River Upper Mainstem",329,0,1
253,2009,"John Day River Upper Mainstem",337,0,1
253,2010,"John Day River Upper Mainstem",345,0,1
253,2011,"John Day River Upper Mainstem",353,0,1
253,2012,"John Day River Upper Mainstem",361,0,1
253,2013,"John Day River Upper Mainstem",366,0,1
255,1965,"Middle Fork John Day River",0,0,1
255,1966,"Middle Fork John Day River",25,0,1
255,1967,"Middle Fork John Day River",29,0,1
255,1968,"Middle Fork John Day River",33,0,1
255,1969,"Middle Fork John Day River",36,0,1
255,1970,"Middle Fork John Day River",39,0,1
255,1971,"Middle Fork John Day River",41,0,1
255,1972,"Middle Fork John Day River",46,0,1
255,1973,"Middle Fork John Day River",49,0,1
255,1974,"Middle Fork John Day River",54,0,1
255,1975,"Middle Fork John Day River",60,0,1
255,1976,"Middle Fork John Day River",64,0,1
255,1977,"Middle Fork John Day River",71,0,1
255,1978,"Middle Fork John Day River",79,0,1
255,1979,"Middle Fork John Day River",83,0,1
255,1980,"Middle Fork John Day River",90,0,1
255,1981,"Middle Fork John Day River",97,0,1
255,1982,"Middle Fork John Day River",105,0,1
255,1983,"Middle Fork John Day River",112,0,1
255,1984,"Middle Fork John Day River",119,0,1
255,1985,"Middle Fork John Day River",128,0,1
255,1986,"Middle Fork John Day River",135,0,1
255,1987,"Middle Fork John Day River",143,0,1
255,1988,"Middle Fork John Day River",148,0,1
255,1989,"Middle Fork John Day River",155,0,1
255,1990,"Middle Fork John Day River",164,0,1
255,1991,"Middle Fork John Day River",171,0,1
255,1992,"Middle Fork John Day River",180,0,1
255,1993,"Middle Fork John Day River",189,0,1
255,1994,"Middle Fork John Day River",199,0,1
255,1995,"Middle Fork John Day River",209,0,1
255,1996,"Middle Fork John Day River",217,0,1
255,1997,"Middle Fork John Day River",227,0,1
255,1998,"Middle Fork John Day River",239,0,1
255,1999,"Middle Fork John Day River",244,0,1
255,2000,"Middle Fork John Day River",254,0,1
255,2001,"Middle Fork John Day River",263,0,1
255,2002,"Middle Fork John Day River",271,0,1
255,2003,"Middle Fork John Day River",277,0,1
255,2004,"Middle Fork John Day River",283,0,1
255,2005,"Middle Fork John Day River",291,0,1
255,2006,"Middle Fork John Day River",301,0,1
255,2007,"Middle Fork John Day River",319,0,1
255,2008,"Middle Fork John Day River",330,0,1
255,2009,"Middle Fork John Day River",337,0,1
255,2010,"Middle Fork John Day River",345,0,1
255,2011,"Middle Fork John Day River",353,0,1
255,2012,"Middle Fork John Day River",361,0,1
255,2013,"Middle Fork John Day River",366,0,1
255,2014,"Middle Fork John Day River",0,0,1
256,1985,"Naches River",126,0,1
256,1986,"Naches River",134,0,1
256,1987,"Naches River",142,0,1
256,1988,"Naches River",0,0,1
256,1989,"Naches River",154,0,1
256,1990,"Naches River",163,0,1
256,1991,"Naches River",170,0,1
256,1992,"Naches River",179,0,1
256,1993,"Naches River",188,0,1
256,1994,"Naches River",197,0,1
256,1995,"Naches River",208,0,1
256,1996,"Naches River",216,0,1
256,1997,"Naches River",226,0,1
256,1998,"Naches River",238,0,1
256,1999,"Naches River",243,0,1
256,2000,"Naches River",253,0,1
256,2001,"Naches River",262,0,1
256,2002,"Naches River",0,0,1
256,2003,"Naches River",276,0,1
256,2004,"Naches River",0,0,1
256,2005,"Naches River",0,0,1
256,2006,"Naches River",300,0,1
256,2007,"Naches River",312,0,1
256,2008,"Naches River",321,0,1
256,2009,"Naches River",332,0,1
256,2010,"Naches River",340,0,1
256,2011,"Naches River",0,0,1
256,2012,"Naches River",354,0,1
256,2013,"Naches River",362,0,1
256,2014,"Naches River",371,0,1
257,1965,"North Fork John Day River",22,0,1
257,1966,"North Fork John Day River",25,0,1
257,1967,"North Fork John Day River",29,0,1
257,1968,"North Fork John Day River",33,0,1
257,1969,"North Fork John Day River",36,0,1
257,1970,"North Fork John Day River",39,0,1
257,1971,"North Fork John Day River",41,0,1
257,1972,"North Fork John Day River",46,0,1
257,1973,"North Fork John Day River",49,0,1
257,1974,"North Fork John Day River",54,0,1
257,1975,"North Fork John Day River",60,0,1
257,1976,"North Fork John Day River",64,0,1
257,1977,"North Fork John Day River",71,0,1
257,1978,"North Fork John Day River",79,0,1
257,1979,"North Fork John Day River",83,0,1
257,1980,"North Fork John Day River",90,0,1
257,1981,"North Fork John Day River",97,0,1
257,1982,"North Fork John Day River",105,0,1
257,1983,"North Fork John Day River",112,0,1
257,1984,"North Fork John Day River",119,0,1
257,1985,"North Fork John Day River",128,0,1
257,1986,"North Fork John Day River",135,0,1
257,1987,"North Fork John Day River",143,0,1
257,1988,"North Fork John Day River",148,0,1
257,1989,"North Fork John Day River",155,0,1
257,1990,"North Fork John Day River",164,0,1
257,1991,"North Fork John Day River",171,0,1
257,1992,"North Fork John Day River",180,0,1
257,1993,"North Fork John Day River",189,0,1
257,1994,"North Fork John Day River",199,0,1
257,1995,"North Fork John Day River",209,0,1
257,1996,"North Fork John Day River",217,0,1
257,1997,"North Fork John Day River",227,0,1
257,1998,"North Fork John Day River",239,0,1
257,1999,"North Fork John Day River",244,0,1
257,2000,"North Fork John Day River",254,0,1
257,2001,"North Fork John Day River",263,0,1
257,2002,"North Fork John Day River",271,0,1
257,2003,"North Fork John Day River",277,0,1
257,2004,"North Fork John Day River",283,0,1
257,2005,"North Fork John Day River",291,0,1
257,2006,"North Fork John Day River",301,0,1
257,2007,"North Fork John Day River",319,0,1
257,2008,"North Fork John Day River",330,0,1
257,2009,"North Fork John Day River",337,0,1
257,2010,"North Fork John Day River",345,0,1
257,2011,"North Fork John Day River",353,0,1
257,2012,"North Fork John Day River",361,0,1
257,2013,"North Fork John Day River",366,0,1
259,1985,"Satus Creek",0,0,1
259,1986,"Satus Creek",0,0,1
259,1987,"Satus Creek",0,0,1
259,1988,"Satus Creek",0,0,1
259,1989,"Satus Creek",0,0,1
259,1990,"Satus Creek",0,0,1
259,1991,"Satus Creek",0,0,1
259,1992,"Satus Creek",0,0,1
259,1993,"Satus Creek",0,0,1
259,1994,"Satus Creek",0,0,1
259,1995,"Satus Creek",0,0,1
259,1996,"Satus Creek",0,0,1
259,1997,"Satus Creek",0,0,1
259,1998,"Satus Creek",0,0,1
259,1999,"Satus Creek",0,0,1
259,2000,"Satus Creek",0,0,1
259,2001,"Satus Creek",0,0,1
259,2002,"Satus Creek",0,0,1
259,2003,"Satus Creek",0,0,1
259,2004,"Satus Creek",0,0,1
259,2005,"Satus Creek",0,0,1
259,2006,"Satus Creek",0,0,1
259,2007,"Satus Creek",0,0,1
259,2008,"Satus Creek",0,0,1
259,2009,"Satus Creek",0,0,1
259,2010,"Satus Creek",0,0,1
259,2011,"Satus Creek",0,0,1
259,2012,"Satus Creek",0,0,1
259,2013,"Satus Creek",0,0,1
259,2014,"Satus Creek",0,0,1
260,1965,"South Fork John Day River",0,0,1
260,1966,"South Fork John Day River",0,0,1
260,1967,"South Fork John Day River",0,0,1
260,1968,"South Fork John Day River",0,0,1
260,1969,"South Fork John Day River",0,0,1
260,1970,"South Fork John Day River",0,0,1
260,1971,"South Fork John Day River",0,0,1
260,1972,"South Fork John Day River",0,0,1
260,1973,"South Fork John Day River",0,0,1
260,1974,"South Fork John Day River",0,0,1
260,1975,"South Fork John Day River",0,0,1
260,1976,"South Fork John Day River",0,0,1
260,1977,"South Fork John Day River",0,0,1
260,1978,"South Fork John Day River",0,0,1
260,1979,"South Fork John Day River",0,0,1
260,1980,"South Fork John Day River",0,0,1
260,1981,"South Fork John Day River",0,0,1
260,1982,"South Fork John Day River",0,0,1
260,1983,"South Fork John Day River",112,0,1
260,1984,"South Fork John Day River",119,0,1
260,1985,"South Fork John Day River",128,0,1
260,1986,"South Fork John Day River",0,0,1
260,1987,"South Fork John Day River",143,0,1
260,1988,"South Fork John Day River",0,0,1
260,1989,"South Fork John Day River",0,0,1
260,1990,"South Fork John Day River",0,0,1
260,1991,"South Fork John Day River",0,0,1
260,1992,"South Fork John Day River",180,0,1
260,1993,"South Fork John Day River",0,0,1
260,1994,"South Fork John Day River",0,0,1
260,1995,"South Fork John Day River",209,0,1
260,1996,"South Fork John Day River",0,0,1
260,1997,"South Fork John Day River",227,0,1
260,1998,"South Fork John Day River",0,0,1
260,1999,"South Fork John Day River",0,0,1
260,2000,"South Fork John Day River",0,0,1
260,2001,"South Fork John Day River",0,0,1
260,2002,"South Fork John Day River",0,0,1
260,2003,"South Fork John Day River",0,0,1
260,2004,"South Fork John Day River",0,0,1
260,2005,"South Fork John Day River",0,0,1
260,2006,"South Fork John Day River",0,0,1
260,2007,"South Fork John Day River",0,0,1
260,2008,"South Fork John Day River",330,0,1
260,2009,"South Fork John Day River",0,0,1
260,2010,"South Fork John Day River",345,0,1
260,2011,"South Fork John Day River",353,0,1
260,2012,"South Fork John Day River",0,0,1
260,2013,"South Fork John Day River",366,0,1
261,1985,"Toppenish Creek",126,0,1
261,1986,"Toppenish Creek",134,0,1
261,1987,"Toppenish Creek",142,0,1
261,1988,"Toppenish Creek",0,0,1
261,1989,"Toppenish Creek",154,0,1
261,1990,"Toppenish Creek",163,0,1
261,1991,"Toppenish Creek",170,0,1
261,1992,"Toppenish Creek",179,0,1
261,1993,"Toppenish Creek",188,0,1
261,1994,"Toppenish Creek",197,0,1
261,1995,"Toppenish Creek",208,0,1
261,1996,"Toppenish Creek",216,0,1
261,1997,"Toppenish Creek",226,0,1
261,1998,"Toppenish Creek",238,0,1
261,1999,"Toppenish Creek",243,0,1
261,2000,"Toppenish Creek",253,0,1
261,2001,"Toppenish Creek",262,0,1
261,2002,"Toppenish Creek",0,0,1
261,2003,"Toppenish Creek",276,0,1
261,2004,"Toppenish Creek",0,0,1
261,2005,"Toppenish Creek",0,0,1
261,2006,"Toppenish Creek",300,0,1
261,2007,"Toppenish Creek",312,0,1
261,2008,"Toppenish Creek",321,0,1
261,2009,"Toppenish Creek",332,0,1
261,2010,"Toppenish Creek",340,0,1
261,2011,"Toppenish Creek",0,0,1
261,2012,"Toppenish Creek",354,0,1
261,2013,"Toppenish Creek",362,0,1
261,2014,"Toppenish Creek",371,0,1
262,1987,"Touchet River",0,0,1
262,1988,"Touchet River",0,0,1
262,1989,"Touchet River",0,0,1
262,1990,"Touchet River",0,0,1
262,1991,"Touchet River",0,0,1
262,1992,"Touchet River",0,0,1
262,1993,"Touchet River",0,0,1
262,1994,"Touchet River",0,0,1
262,1995,"Touchet River",0,0,1
262,1996,"Touchet River",0,0,1
262,1997,"Touchet River",0,0,1
262,1998,"Touchet River",0,0,1
262,1999,"Touchet River",0,0,0
262,2000,"Touchet River",0,0,0
262,2001,"Touchet River",0,0,0
262,2002,"Touchet River",0,0,0
262,2003,"Touchet River",0,0,0
262,2004,"Touchet River",0,0,0
262,2005,"Touchet River",0,0,0
262,2006,"Touchet River",0,0,0
262,2007,"Touchet River",0,0,0
262,2008,"Touchet River",0,0,0
262,2009,"Touchet River",0,0,0
262,2010,"Touchet River",0,0,0
262,2011,"Touchet River",0,0,0
262,2012,"Touchet River",0,0,0
262,2013,"Touchet River",0,0,0
263,1967,"Umatilla River",0,0,1
263,1968,"Umatilla River",0,0,1
263,1969,"Umatilla River",0,0,1
263,1970,"Umatilla River",0,0,1
263,1971,"Umatilla River",0,0,1
263,1972,"Umatilla River",0,0,1
263,1973,"Umatilla River",0,0,1
263,1974,"Umatilla River",0,0,1
263,1975,"Umatilla River",0,0,1
263,1976,"Umatilla River",0,0,1
263,1977,"Umatilla River",0,0,1
263,1978,"Umatilla River",0,0,1
263,1979,"Umatilla River",0,0,1
263,1980,"Umatilla River",0,0,1
263,1981,"Umatilla River",0,0,1
263,1982,"Umatilla River",0,0,1
263,1983,"Umatilla River",0,0,1
263,1984,"Umatilla River",0,0,1
263,1985,"Umatilla River",0,0,1
263,1986,"Umatilla River",0,0,1
263,1987,"Umatilla River",0,0,1
263,1988,"Umatilla River",0,0,1
263,1989,"Umatilla River",0,0,1
263,1990,"Umatilla River",0,0,1
263,1991,"Umatilla River",0,0,1
263,1992,"Umatilla River",0,0,1
263,1993,"Umatilla River",0,0,1
263,1994,"Umatilla River",0,0,0
263,1995,"Umatilla River",0,0,0
263,1996,"Umatilla River",0,0,0
263,1997,"Umatilla River",0,0,0
263,1998,"Umatilla River",0,0,0
263,1999,"Umatilla River",0,0,0
263,2000,"Umatilla River",0,0,0
263,2001,"Umatilla River",0,0,0
263,2002,"Umatilla River",0,0,0
263,2003,"Umatilla River",0,0,0
263,2004,"Umatilla River",0,0,0
263,2005,"Umatilla River",0,0,0
263,2006,"Umatilla River",0,0,0
263,2007,"Umatilla River",0,0,0
263,2008,"Umatilla River",0,0,0
263,2009,"Umatilla River",0,0,0
263,2010,"Umatilla River",0,0,0
263,2011,"Umatilla River",0,0,0
263,2012,"Umatilla River",0,0,0
263,2013,"Umatilla River",0,0,0
264,1993,"Walla Walla River",0,0,0
264,1994,"Walla Walla River",0,0,0
264,1995,"Walla Walla River",0,0,0
264,1996,"Walla Walla River",0,0,1
264,1997,"Walla Walla River",0,0,1
264,1998,"Walla Walla River",0,0,1
264,1999,"Walla Walla River",0,0,1
264,2000,"Walla Walla River",0,0,1
264,2001,"Walla Walla River",0,0,1
264,2002,"Walla Walla River",0,0,1
264,2003,"Walla Walla River",0,0,1
264,2004,"Walla Walla River",0,0,1
264,2005,"Walla Walla River",0,0,1
264,2006,"Walla Walla River",0,0,1
264,2007,"Walla Walla River",0,0,1
264,2008,"Walla Walla River",0,0,1
264,2009,"Walla Walla River",0,0,1
264,2010,"Walla Walla River",0,0,1
264,2011,"Walla Walla River",0,0,1
264,2012,"Walla Walla River",0,0,1
264,2013,"Walla Walla River",0,0,1
267,1985,"Yakima River Upper Mainstem",126,0,1
267,1986,"Yakima River Upper Mainstem",134,0,1
267,1987,"Yakima River Upper Mainstem",142,0,1
267,1988,"Yakima River Upper Mainstem",0,0,1
267,1989,"Yakima River Upper Mainstem",154,0,1
267,1990,"Yakima River Upper Mainstem",163,0,1
267,1991,"Yakima River Upper Mainstem",170,0,1
267,1992,"Yakima River Upper Mainstem",179,0,1
267,1993,"Yakima River Upper Mainstem",188,0,1
267,1994,"Yakima River Upper Mainstem",197,0,1
267,1995,"Yakima River Upper Mainstem",208,0,1
267,1996,"Yakima River Upper Mainstem",216,0,1
267,1997,"Yakima River Upper Mainstem",226,0,1
267,1998,"Yakima River Upper Mainstem",238,0,1
267,1999,"Yakima River Upper Mainstem",243,0,1
267,2000,"Yakima River Upper Mainstem",253,0,1
267,2001,"Yakima River Upper Mainstem",262,0,1
267,2002,"Yakima River Upper Mainstem",0,0,1
267,2003,"Yakima River Upper Mainstem",276,0,1
267,2004,"Yakima River Upper Mainstem",0,0,1
267,2005,"Yakima River Upper Mainstem",0,0,1
267,2006,"Yakima River Upper Mainstem",300,0,1
267,2007,"Yakima River Upper Mainstem",312,0,1
267,2008,"Yakima River Upper Mainstem",321,0,1
267,2009,"Yakima River Upper Mainstem",332,0,1
267,2010,"Yakima River Upper Mainstem",340,0,1
267,2011,"Yakima River Upper Mainstem",0,0,1
267,2012,"Yakima River Upper Mainstem",354,0,1
267,2013,"Yakima River Upper Mainstem",362,0,1
267,2014,"Yakima River Upper Mainstem",371,0,1
306,1967,"Grande Ronde River Upper Mainstem",0,0,1
306,1968,"Grande Ronde River Upper Mainstem",0,0,1
306,1969,"Grande Ronde River Upper Mainstem",0,0,1
306,1970,"Grande Ronde River Upper Mainstem",0,0,1
306,1971,"Grande Ronde River Upper Mainstem",42,0,1
306,1972,"Grande Ronde River Upper Mainstem",0,0,1
306,1973,"Grande Ronde River Upper Mainstem",50,0,1
306,1974,"Grande Ronde River Upper Mainstem",55,0,1
306,1975,"Grande Ronde River Upper Mainstem",61,0,1
306,1976,"Grande Ronde River Upper Mainstem",65,0,1
306,1977,"Grande Ronde River Upper Mainstem",0,0,1
306,1978,"Grande Ronde River Upper Mainstem",80,0,1
306,1979,"Grande Ronde River Upper Mainstem",84,0,1
306,1980,"Grande Ronde River Upper Mainstem",92,0,1
306,1981,"Grande Ronde River Upper Mainstem",99,0,1
306,1982,"Grande Ronde River Upper Mainstem",107,0,1
306,1983,"Grande Ronde River Upper Mainstem",114,0,1
306,1984,"Grande Ronde River Upper Mainstem",121,0,1
306,1985,"Grande Ronde River Upper Mainstem",130,0,1
306,1986,"Grande Ronde River Upper Mainstem",137,0,1
306,1987,"Grande Ronde River Upper Mainstem",145,0,1
306,1988,"Grande Ronde River Upper Mainstem",150,0,1
306,1989,"Grande Ronde River Upper Mainstem",157,0,1
306,1990,"Grande Ronde River Upper Mainstem",166,0,1
306,1991,"Grande Ronde River Upper Mainstem",173,0,1
306,1992,"Grande Ronde River Upper Mainstem",182,0,1
306,1993,"Grande Ronde River Upper Mainstem",191,0,1
306,1994,"Grande Ronde River Upper Mainstem",201,0,1
306,1995,"Grande Ronde River Upper Mainstem",211,0,1
306,1996,"Grande Ronde River Upper Mainstem",219,0,1
306,1997,"Grande Ronde River Upper Mainstem",229,0,1
306,1998,"Grande Ronde River Upper Mainstem",241,0,1
306,1999,"Grande Ronde River Upper Mainstem",0,0,0
306,2000,"Grande Ronde River Upper Mainstem",0,0,0
306,2001,"Grande Ronde River Upper Mainstem",265,0,0
306,2002,"Grande Ronde River Upper Mainstem",0,0,0
306,2003,"Grande Ronde River Upper Mainstem",0,0,0
306,2004,"Grande Ronde River Upper Mainstem",0,0,0
306,2005,"Grande Ronde River Upper Mainstem",293,0,1
306,2006,"Grande Ronde River Upper Mainstem",303,0,1
306,2007,"Grande Ronde River Upper Mainstem",0,0,1
306,2008,"Grande Ronde River Upper Mainstem",0,0,1
306,2009,"Grande Ronde River Upper Mainstem",0,0,1
306,2010,"Grande Ronde River Upper Mainstem",0,0,1
306,2011,"Grande Ronde River Upper Mainstem",348,0,1
306,2012,"Grande Ronde River Upper Mainstem",356,0,1
306,2013,"Grande Ronde River Upper Mainstem",364,0,1
310,1970,"Joseph Creek",0,0,1
310,1971,"Joseph Creek",42,0,1
310,1972,"Joseph Creek",0,0,1
310,1973,"Joseph Creek",50,0,1
310,1974,"Joseph Creek",55,0,1
310,1975,"Joseph Creek",61,0,1
310,1976,"Joseph Creek",65,0,1
310,1977,"Joseph Creek",0,0,1
310,1978,"Joseph Creek",80,0,1
310,1979,"Joseph Creek",84,0,1
310,1980,"Joseph Creek",92,0,1
310,1981,"Joseph Creek",99,0,1
310,1982,"Joseph Creek",107,0,1
310,1983,"Joseph Creek",114,0,1
310,1984,"Joseph Creek",121,0,1
310,1985,"Joseph Creek",130,0,1
310,1986,"Joseph Creek",137,0,1
310,1987,"Joseph Creek",145,0,1
310,1988,"Joseph Creek",150,0,1
310,1989,"Joseph Creek",157,0,1
310,1990,"Joseph Creek",166,0,1
310,1991,"Joseph Creek",173,0,1
310,1992,"Joseph Creek",182,0,1
310,1993,"Joseph Creek",191,0,1
310,1994,"Joseph Creek",201,0,1
310,1995,"Joseph Creek",211,0,1
310,1996,"Joseph Creek",219,0,1
310,1997,"Joseph Creek",229,0,1
310,1998,"Joseph Creek",241,0,1
310,1999,"Joseph Creek",0,0,1
310,2000,"Joseph Creek",0,0,1
310,2001,"Joseph Creek",265,0,1
310,2002,"Joseph Creek",0,0,1
310,2003,"Joseph Creek",0,0,1
310,2004,"Joseph Creek",0,0,1
310,2005,"Joseph Creek",293,0,1
310,2006,"Joseph Creek",303,0,1
310,2007,"Joseph Creek",0,0,1
310,2008,"Joseph Creek",0,0,1
310,2009,"Joseph Creek",0,0,1
310,2010,"Joseph Creek",342,0,1
310,2011,"Joseph Creek",348,0,1
310,2012,"Joseph Creek",356,0,1
310,2013,"Joseph Creek",364,0,1
328,1978,"Entiat River",81,0,1
328,1979,"Entiat River",85,0,1
328,1980,"Entiat River",93,0,1
328,1981,"Entiat River",102,0,1
328,1982,"Entiat River",108,0,1
328,1983,"Entiat River",116,0,1
328,1984,"Entiat River",123,0,1
328,1985,"Entiat River",131,0,1
328,1986,"Entiat River",138,0,1
328,1987,"Entiat River",147,0,0
328,1988,"Entiat River",152,0,0
328,1989,"Entiat River",159,0,0
328,1990,"Entiat River",162,0,0
328,1991,"Entiat River",174,0,0
328,1992,"Entiat River",184,0,0
328,1993,"Entiat River",187,0,0
328,1994,"Entiat River",196,0,0
328,1995,"Entiat River",207,0,0
328,1996,"Entiat River",220,0,0
328,1997,"Entiat River",230,0,1
328,1998,"Entiat River",242,0,1
328,1999,"Entiat River",247,0,0
328,2000,"Entiat River",256,0,0
328,2001,"Entiat River",270,0,0
328,2002,"Entiat River",273,0,0
328,2003,"Entiat River",279,0,0
328,2004,"Entiat River",289,0,0
328,2005,"Entiat River",294,0,0
328,2006,"Entiat River",307,0,0
328,2007,"Entiat River",316,0,0
328,2008,"Entiat River",326,0,0
328,2009,"Entiat River",334,0,0
328,2010,"Entiat River",343,0,0
328,2011,"Entiat River",349,0,0
328,2012,"Entiat River",360,0,0
328,2013,"Entiat River",365,0,0
328,2014,"Entiat River",373,0,0
329,1977,"Methow River",75,0,1
329,1978,"Methow River",81,0,1
329,1979,"Methow River",85,0,1
329,1980,"Methow River",93,0,1
329,1981,"Methow River",102,0,1
329,1982,"Methow River",108,0,1
329,1983,"Methow River",116,0,1
329,1984,"Methow River",123,0,1
329,1985,"Methow River",131,0,1
329,1986,"Methow River",138,0,1
329,1987,"Methow River",147,0,0
329,1988,"Methow River",152,0,0
329,1989,"Methow River",159,0,0
329,1990,"Methow River",162,0,0
329,1991,"Methow River",174,0,0
329,1992,"Methow River",184,0,0
329,1993,"Methow River",187,0,0
329,1994,"Methow River",196,0,0
329,1995,"Methow River",207,0,0
329,1996,"Methow River",220,0,0
329,1997,"Methow River",230,0,1
329,1998,"Methow River",242,0,1
329,1999,"Methow River",247,0,0
329,2000,"Methow River",256,0,0
329,2001,"Methow River",270,0,0
329,2002,"Methow River",273,0,0
329,2003,"Methow River",279,0,0
329,2004,"Methow River",289,0,0
329,2005,"Methow River",294,0,0
329,2006,"Methow River",307,0,0
329,2007,"Methow River",316,0,0
329,2008,"Methow River",326,0,0
329,2009,"Methow River",334,0,0
329,2010,"Methow River",343,0,0
329,2011,"Methow River",349,0,0
329,2012,"Methow River",360,0,0
329,2013,"Methow River",365,0,0
329,2014,"Methow River",0,0,0
330,1977,"Okanogan River",75,0,1
330,1978,"Okanogan River",81,0,1
330,1979,"Okanogan River",85,0,1
330,1980,"Okanogan River",93,0,1
330,1981,"Okanogan River",102,0,1
330,1982,"Okanogan River",108,0,1
330,1983,"Okanogan River",116,0,1
330,1984,"Okanogan River",123,0,1
330,1985,"Okanogan River",131,0,1
330,1986,"Okanogan River",138,0,1
330,1987,"Okanogan River",147,0,0
330,1988,"Okanogan River",152,0,0
330,1989,"Okanogan River",159,0,0
330,1990,"Okanogan River",162,0,0
330,1991,"Okanogan River",174,0,0
330,1992,"Okanogan River",184,0,0
330,1993,"Okanogan River",187,0,0
330,1994,"Okanogan River",196,0,0
330,1995,"Okanogan River",207,0,0
330,1996,"Okanogan River",220,0,0
330,1997,"Okanogan River",230,0,0
330,1998,"Okanogan River",242,0,0
330,1999,"Okanogan River",247,0,0
330,2000,"Okanogan River",256,0,0
330,2001,"Okanogan River",270,0,0
330,2002,"Okanogan River",273,0,0
330,2003,"Okanogan River",279,0,0
330,2004,"Okanogan River",289,0,0
330,2005,"Okanogan River",294,0,0
330,2006,"Okanogan River",307,0,0
330,2007,"Okanogan River",316,0,0
330,2008,"Okanogan River",326,0,0
330,2009,"Okanogan River",334,0,0
330,2010,"Okanogan River",343,0,0
330,2011,"Okanogan River",349,0,0
330,2012,"Okanogan River",360,0,0
330,2013,"Okanogan River",365,0,0
330,2014,"Okanogan River",373,0,0
331,1978,"Wenatchee River",81,0,1
331,1979,"Wenatchee River",85,0,1
331,1980,"Wenatchee River",93,0,1
331,1981,"Wenatchee River",102,0,1
331,1982,"Wenatchee River",108,0,1
331,1983,"Wenatchee River",116,0,1
331,1984,"Wenatchee River",123,0,1
331,1985,"Wenatchee River",131,0,1
331,1986,"Wenatchee River",138,0,1
331,1987,"Wenatchee River",147,0,0
331,1988,"Wenatchee River",152,0,0
331,1989,"Wenatchee River",159,0,0
331,1990,"Wenatchee River",162,0,0
331,1991,"Wenatchee River",174,0,0
331,1992,"Wenatchee River",184,0,0
331,1993,"Wenatchee River",187,0,0
331,1994,"Wenatchee River",196,0,0
331,1995,"Wenatchee River",207,0,0
331,1996,"Wenatchee River",220,0,0
331,1997,"Wenatchee River",230,0,0
331,1998,"Wenatchee River",242,0,0
331,1999,"Wenatchee River",247,0,0
331,2000,"Wenatchee River",256,0,0
331,2001,"Wenatchee River",270,0,0
331,2002,"Wenatchee River",273,0,0
331,2003,"Wenatchee River",279,0,0
331,2004,"Wenatchee River",289,0,0
331,2005,"Wenatchee River",294,0,0
331,2006,"Wenatchee River",307,0,0
331,2007,"Wenatchee River",316,0,0
331,2008,"Wenatchee River",326,0,0
331,2009,"Wenatchee River",334,0,0
331,2010,"Wenatchee River",343,0,0
331,2011,"Wenatchee River",349,0,0
331,2012,"Wenatchee River",360,0,0
331,2013,"Wenatchee River",365,0,0
331,2014,"Wenatchee River",0,0,0
332,1980,"Calapooia River",91,0,1
332,1981,"Calapooia River",98,0,1
332,1982,"Calapooia River",106,0,1
332,1983,"Calapooia River",113,0,1
332,1984,"Calapooia River",120,0,1
332,1985,"Calapooia River",129,0,1
332,1986,"Calapooia River",136,0,1
332,1987,"Calapooia River",144,0,1
332,1988,"Calapooia River",149,0,1
332,1989,"Calapooia River",156,0,1
332,1990,"Calapooia River",165,0,1
332,1991,"Calapooia River",172,0,1
332,1992,"Calapooia River",181,0,1
332,1993,"Calapooia River",190,0,1
332,1994,"Calapooia River",200,0,1
332,1995,"Calapooia River",210,0,1
332,1996,"Calapooia River",218,0,1
332,1997,"Calapooia River",228,0,1
332,1998,"Calapooia River",240,0,1
332,1999,"Calapooia River",245,0,1
332,2000,"Calapooia River",255,0,1
