Common Population Name,NWR Population Name,Recovery Domain,Major Population Group,ESU,Species,Run,Stream,Start Year,End Year,Year,Spawners,FracWild,Effective Catch,Age 1 Returns,Age 2 Returns,Age 3 Returns,Age 4 Returns,Age 5 Returns,Age 6 Returns,Age 7 Returns,Regime,Total Spawners inc. Jacks,Natural Spawners inc Jacks,Natural Adult Annual Run 4-6,Jack frac of hatchery spawners,Adult Natural Harvest Rates,Natural Origin Brood Stk,Adult Brood Rtrns,Sar Adj Adult Brood Rtrns,Ln/ R/s,Adjusted Ln/Rs,Age 1 Harvest,Age 2 Harvest,Age 3 Harvest,Age 4 Harvest,Age 5 Harvest,Age 6 Harvest,Age 7 Harvest
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1974,138,1,95,-99,-99,0,0.51,0.49,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1975,380,1,0,-99,-99,0,0.17,0.83,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1976,108,1,0,-99,-99,0.07,0.39,0.55,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1977,44,1,24,-99,-99,0,0.72,0.28,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1978,468,1,106,-99,-99,0,0.02,0.98,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1979,74,1,3,-99,-99,0.03,0.15,0.83,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1980,20,1,0,-99,-99,0.07,0.39,0.55,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1981,108,1,7,-99,-99,0,0.63,0.38,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1982,35,1,2,-99,-99,0.07,0.39,0.55,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1983,133,1,12,-99,-99,0.07,0.39,0.55,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1984,207,1,21,-99,-99,0.07,0.39,0.55,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1985,345,1,25,-99,-99,0,0.42,0.58,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1986,330,1,28,-99,-99,0,0.23,0.77,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1987,177,1,15,-99,-99,0.01,0.43,0.56,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1988,498,1,77,-99,-99,0,0.28,0.72,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1989,148,1,16,-99,-99,0,0.35,0.65,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1990,99,1,13,-99,-99,0.01,0.47,0.53,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1991,64,1,7,-99,-99,0.02,0.25,0.73,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1992,108,1,9,-99,-99,0.01,0.67,0.32,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1993,276,1,20,-99,-99,0.02,0.18,0.81,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1994,15,1,1,-99,-99,0.07,0.39,0.55,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1995,10,1,0,-99,-99,0.07,0.39,0.55,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1996,5,1,0,-99,-99,0.04,0.66,0.31,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1997,163,1,12,-99,-99,0.05,0.49,0.46,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1998,74,1,4,-99,-99,0,0.04,0.96,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,1999,49,1,2,-99,-99,0.07,0.39,0.55,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,2000,64,1,3,-99,-99,0,0.96,0.04,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,2001,690,1,112,-99,-99,0.04,0.93,0.03,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,2002,557,1,76,-99,-99,0.04,0.4,0.56,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,2003,444,1,41,-99,-99,0.07,0.2,0.71,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,2004,248,1,28,-99,-99,0.06,0.84,0.1,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,2005,69,1,5,-99,-99,0.07,0.66,0.26,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,2006,44,1,3,-99,-99,0.04,0.79,0.17,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,2007,98,1,8,-99,-99,0.08,0.35,0.54,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,2008,207,1,31,-99,-99,0.16,0.71,0.13,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,2009,453,1,34,-99,-99,0.24,0.6,0.18,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,2010,228,1,38,-99,-99,0.05,0.9,0.05,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,2011,298,1,25,,,0.13,0.44,0.41,0,,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Big Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Big Creek,1957,1977,2012,385,1,-14132,,,-99,-99,-99,-99,,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1960,351,1,842,,,0.02,0.38,0.6,0,,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1961,445,1,602,,,0.02,0.38,0.6,0,,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1962,388,1,846,,,0.02,0.38,0.6,0,,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1963,473,1,0,-99,-99,0.02,0.38,0.6,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1964,554,1,0,-99,-99,0.02,0.38,0.6,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1965,69,1,0,-99,-99,0.02,0.38,0.6,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1966,369,1,0,-99,-99,0.02,0.38,0.6,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1967,341,1,471,-99,-99,0.02,0.38,0.6,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1968,513,1,483,-99,-99,0.02,0.38,0.6,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1969,157,1,134,-99,-99,0.02,0.38,0.6,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1970,153,1,146,-99,-99,0.02,0.38,0.6,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1971,216,1,132,-99,-99,0.02,0.38,0.6,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1972,385,1,463,-99,-99,0.01,0.44,0.55,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1973,551,1,849,-99,-99,0.01,0.12,0.88,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1974,413,1,283,-99,-99,0.01,0.41,0.59,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1975,307,1,0,-99,-99,0,0.17,0.83,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1976,66,1,0,-99,-99,0.04,0.36,0.6,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1977,203,1,112,-99,-99,0,0.72,0.28,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1978,319,1,72,-99,-99,0,0.09,0.91,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1979,41,1,1,-99,-99,0.03,0.15,0.83,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1980,34,1,1,-99,-99,0.04,0.36,0.6,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1981,191,1,13,-99,-99,0,0.63,0.38,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1982,91,1,8,-99,-99,0.04,0.36,0.6,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1983,81,1,7,-99,-99,0.04,0.36,0.6,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1984,19,1,2,-99,-99,0.04,0.36,0.6,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1985,66,1,4,-99,-99,0,0.42,0.58,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1986,34,1,2,-99,-99,0.03,0.35,0.61,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1987,100,1,8,-99,-99,0.01,0.43,0.56,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1988,0,1,0,-99,-99,0,0.18,0.82,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1989,91,1,9,-99,-99,0,0.35,0.65,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1990,9,1,1,-99,-99,0.01,0.47,0.53,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1991,34,1,3,-99,-99,0.02,0.25,0.73,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1992,22,1,1,-99,-99,0.02,0.57,0.42,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Camas Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Camas Creek,1963,1991,1993,81,1,6,-99,-99,0,0.15,0.85,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
