NMFS_POPID,RECOVERY_DOMAIN,ESU,MAJOR_POPULATION_GROUP,COMMON_POPULATION_NAME,NWR_Population_name,Population_RunTime,SPECIES,RUN_TIMING,STREAM_NAME,START_YEAR,END_YEAR,BROOD_YEAR,VIABILITY_TYPE,NUMBER_OF_SPAWNERS,SPAWNER_NOTES,FRACWILD,HATCHERY_FRACTION,HATCHERY_FRACTION_NOTES,CATCH,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,AGE_1_HARVEST,AGE_2_HARVEST,AGE_3_HARVEST,AGE_4_HARVEST,AGE_5_HARVEST,AGE_6_HARVEST,AGE_7_HARVEST,REGIME,AGE_NOTES,ABUND_COUNT_EXTERNAL_FILE_1_LI,ABUND_COUNT_EXTERNAL_FILE_2_LI,POPULATION_DB_ID,TOTAL_SPAWNERS_WITH_JACKS,NATURAL_SPAWNERS_WITH_JACKS,NATURAL_ADULT_ANNUAL_RUN_4_6,JACK_FRAC_OF_HATCHERY_SPAWNERS,ADULT_NATURAL_HARVEST_RATE,NAT_NO_ORIGIN_BROOD_STOCK,ADULT_BROOD_RETURNS,SAR_ADJUSTED_ADULT_BRD_RETURNS,LINK_REFERENCE_S,ADJUSTED_LINK_REFERENCE_S,ATTRIBUTE_SCOPE_TYPE,INCLUDE_AGE2,HATCHERY_RETURN,HATCHERY_RETURN_NOR,NUMBER_USED_FOR_BROODSTOCK,FRACTION_BROODSTOCK_TAKEN_NOR,AGE_DATA_TYPE,AGE_DETERMINATION_SAMPLE_SIZE,AEQ_CATCH_AGE2_OCEAN,CO2_DATA_TYPE,AEQ_CATCH_AGE3_OCEAN,CO3_DATA_TYPE,AEQ_CATCH_AGE4_OCEAN,CO4_DATA_TYPE,AEQ_CATCH_AGE5_OCEAN,CO5_DATA_TYPE,CATCH_AGE2_TERMINAL_FISHERIES,CTF2_DATA_TYPE,CATCH_AGE3_TERMINAL_FISHERIES,CTF3_DATA_TYPE,CATCH_AGE4_TERMINAL_FISHERIES,CTF4_DATA_TYPE,CATCH_AGE5_TERMINAL_FISHERIES,CTF5_DATA_TYPE,PPM_POSTFISHERY_PRESPAWN_MORT,PPM_AGE2,PPM_AGE3,PPM_AGE4,PPM_AGE5,RETURN_POTENTIAL,RETURN_POTENTIAL_AGE2,RETURN_POTENTIAL_AGE3,RETURN_POTENTIAL_AGE4,RETURN_POTENTIAL_AGE5,SAIP_STOCK_ID,SAIP_ABUNDANCE,SAIP_CATCH,SAIP_ANTHROPOGENIC,SAIP_LIFE_HISTORY,SAIP_ASSESSMENT_MODEL,SAIP_FREQUENCY,QAQC_FLAG,Date_Added,Date_Updated
243,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Upper Cowlitz River,Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run,Upper Cowlitz River-Winter-run,Steelhead,Winter-run,,1997,2013,1999,,157,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
243,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Upper Cowlitz River,Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run,Upper Cowlitz River-Winter-run,Steelhead,Winter-run,,1997,2013,2000,,412,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
243,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Upper Cowlitz River,Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run,Upper Cowlitz River-Winter-run,Steelhead,Winter-run,,1997,2013,2001,,729,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
243,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Upper Cowlitz River,Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run,Upper Cowlitz River-Winter-run,Steelhead,Winter-run,,1997,2013,2002,,2787,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
243,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Upper Cowlitz River,Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run,Upper Cowlitz River-Winter-run,Steelhead,Winter-run,,1997,2013,2003,,2532,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
243,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Upper Cowlitz River,Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run,Upper Cowlitz River-Winter-run,Steelhead,Winter-run,,1997,2013,2004,,1397,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
243,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Upper Cowlitz River,Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run,Upper Cowlitz River-Winter-run,Steelhead,Winter-run,,1997,2013,2005,,691,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
243,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Upper Cowlitz River,Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run,Upper Cowlitz River-Winter-run,Steelhead,Winter-run,,1997,2013,2006,,999,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
243,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Upper Cowlitz River,Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run,Upper Cowlitz River-Winter-run,Steelhead,Winter-run,,1997,2013,2007,,1253,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
243,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Upper Cowlitz River,Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run,Upper Cowlitz River-Winter-run,Steelhead,Winter-run,,1997,2013,2008,,1089,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
243,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Upper Cowlitz River,Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run,Upper Cowlitz River-Winter-run,Steelhead,Winter-run,,1997,2013,2009,,3556,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
243,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Upper Cowlitz River,Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run,Upper Cowlitz River-Winter-run,Steelhead,Winter-run,,1997,2013,2010,,622,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
243,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Upper Cowlitz River,Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run,Upper Cowlitz River-Winter-run,Steelhead,Winter-run,,1997,2013,2011,,646,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
243,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Upper Cowlitz River,Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run,Upper Cowlitz River-Winter-run,Steelhead,Winter-run,,1997,2013,2012,,580,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
243,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Upper Cowlitz River,Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run,Upper Cowlitz River-Winter-run,Steelhead,Winter-run,,1997,2013,2013,,343,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
244,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge,Upper Gorge Tributaries,Steelhead (Lower Columbia River DPS) - Upper Gorge Tributaries Winter-run,Upper Gorge Tributaries-Winter-run,Steelhead,Winter-run,,2000,2013,2000,,20,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
244,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge,Upper Gorge Tributaries,Steelhead (Lower Columbia River DPS) - Upper Gorge Tributaries Winter-run,Upper Gorge Tributaries-Winter-run,Steelhead,Winter-run,,2000,2013,2001,,53,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
244,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge,Upper Gorge Tributaries,Steelhead (Lower Columbia River DPS) - Upper Gorge Tributaries Winter-run,Upper Gorge Tributaries-Winter-run,Steelhead,Winter-run,,2000,2013,2002,,51,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
244,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge,Upper Gorge Tributaries,Steelhead (Lower Columbia River DPS) - Upper Gorge Tributaries Winter-run,Upper Gorge Tributaries-Winter-run,Steelhead,Winter-run,,2000,2013,2003,,27,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
244,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge,Upper Gorge Tributaries,Steelhead (Lower Columbia River DPS) - Upper Gorge Tributaries Winter-run,Upper Gorge Tributaries-Winter-run,Steelhead,Winter-run,,2000,2013,2004,,28,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
244,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge,Upper Gorge Tributaries,Steelhead (Lower Columbia River DPS) - Upper Gorge Tributaries Winter-run,Upper Gorge Tributaries-Winter-run,Steelhead,Winter-run,,2000,2013,2005,,22,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
244,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge,Upper Gorge Tributaries,Steelhead (Lower Columbia River DPS) - Upper Gorge Tributaries Winter-run,Upper Gorge Tributaries-Winter-run,Steelhead,Winter-run,,2000,2013,2006,,23,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
244,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge,Upper Gorge Tributaries,Steelhead (Lower Columbia River DPS) - Upper Gorge Tributaries Winter-run,Upper Gorge Tributaries-Winter-run,Steelhead,Winter-run,,2000,2013,2007,,13,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
244,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge,Upper Gorge Tributaries,Steelhead (Lower Columbia River DPS) - Upper Gorge Tributaries Winter-run,Upper Gorge Tributaries-Winter-run,Steelhead,Winter-run,,2000,2013,2008,,7,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
244,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge,Upper Gorge Tributaries,Steelhead (Lower Columbia River DPS) - Upper Gorge Tributaries Winter-run,Upper Gorge Tributaries-Winter-run,Steelhead,Winter-run,,2000,2013,2009,,20,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
244,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge,Upper Gorge Tributaries,Steelhead (Lower Columbia River DPS) - Upper Gorge Tributaries Winter-run,Upper Gorge Tributaries-Winter-run,Steelhead,Winter-run,,2000,2013,2010,,30,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
244,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge,Upper Gorge Tributaries,Steelhead (Lower Columbia River DPS) - Upper Gorge Tributaries Winter-run,Upper Gorge Tributaries-Winter-run,Steelhead,Winter-run,,2000,2013,2011,,17,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
244,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge,Upper Gorge Tributaries,Steelhead (Lower Columbia River DPS) - Upper Gorge Tributaries Winter-run,Upper Gorge Tributaries-Winter-run,Steelhead,Winter-run,,2000,2013,2012,,21,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
244,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge,Upper Gorge Tributaries,Steelhead (Lower Columbia River DPS) - Upper Gorge Tributaries Winter-run,Upper Gorge Tributaries-Winter-run,Steelhead,Winter-run,,2000,2013,2013,,18,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1953,,500,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1954,,582,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1955,,107,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1956,,153,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1957,,260,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1958,,290,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1959,,260,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1960,,143,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1961,,131,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1962,,255,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1963,,182,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1964,,113,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1965,,184,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1966,,195,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1967,,270,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1968,,160,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1969,,110,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1970,,200,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1971,,252,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1973,,158,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1974,,60,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1986,,154,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1987,,419,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1988,,447,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1989,,260,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1990,,306,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
245,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade,Washougal River,Steelhead (Lower Columbia River DPS) - Washougal River Summer-run,Washougal River-Summer-run,Steelhead,Summer-run,,1953,2015,1991,,333,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
